web-scraper-order,web-scraper-start-url,pages,pages-href,title,articles,articles-href,subtitle,author,date,content
"1571529775-8752","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAt.hsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Facebook Refuses To Pull Trump Campaign Ad That Falsely Accuses Biden Of Corruption","Facebook Refuses To Pull Trump Campaign Ad That Falsely Accuses Biden Of Corruption","https://search.huffpost.com/click/_ylt=AwrS_AgipKtdORUAdhFsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558563/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ffacebook-trump-campaign-biden-ad_n_5d9d7f76e4b02c9da040f73b/RK=2/RS=8s8tML48Kvopkw47t.ofmeaAbzU-","Joe Biden has slammed Facebook for allowing the spread of an “objectively false” ad. The clip has already been viewed on Facebook millions of times.","Dominique Mosbergen","10/09/2019 05:29 am ET",""
"1571529806-8936","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAtuhsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","After Taking Presidential Corruption To New Heights, Trump Calls Everyone Else Corrupt","Trump Takes Presidential Corruption To New Heights, Calls Everyone Else Corrupt","https://search.huffpost.com/click/_ylt=Awr9IlU7pKtdem0AftNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558588/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2ftrump-corruption-projection_n_5da8bae5e4b034f1d69f56ac/RK=2/RS=1yKSDZwdfPE4bp2jLAbONbWYCsk-","Trump has called Democratic leaders, the news media, former President Barack Obama and the entire 2016 election “corrupt.”","","10/17/2019 04:42 pm ET","“He is the most corrupt president in modern times,” said Jennifer Horn, a former chair of the New Hampshire Republican Party. “He has to convince his followers that everyone is corrupt so they will ignore his corruption.”"
"1571529809-9084","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAtuhsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Read Live Updates From The 4th Democratic Presidential Debate","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=Awr9IlU7pKtdem0AfNNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558588/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=wfRMa3.Chv541yR7C0Y88FeAgsM-","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","― Paige Lavender"
"1571529764-8694","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAuOhsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","Biden Campaign Skewers New York Times For Helping Trump Spread Debunked Conspiracy","Biden Campaign Skewers New York Times For Helping Trump Spread Debunked Conspiracy","https://search.huffpost.com/click/_ylt=Awr9CKkIpKtdNQYAcYFsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558536/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbiden-new-york-times-conspiracy-theory-debunked-ukraine_n_5d9ebe15e4b02c9da0441876/RK=2/RS=mUfmaQfrOed7OTyK0QeYpQNHBK8-","The Times was criticized for prioritizing “sensationalism” over “truth” in its spread of a “baseless conspiracy theory” about Biden and Ukraine.","","10/10/2019 06:00 am ET","Bedingfield’s dressing-down of the Times follows two other letters sent this week by the Biden campaign to Facebook and Twitter. In those letters, Biden’s team criticized the companies for allowing a Trump campaign video ad that pushes the Biden-Ukraine conspiracy to run on their platforms ― and urged them to block the clip."
"1571529794-8858","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAtuhsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","2018 Was A Breakthrough For Candidates Of Color. Why Isn’t 2020 The Same?","2018 Was A Breakthrough For Candidates Of Color. Why Isn’t 2020 The Same?","https://search.huffpost.com/click/_ylt=Awr9IlU7pKtdem0AiNNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558588/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fcandidates-of-color-2020-presidential-campaign_n_5da51ef3e4b01c76560b9566/RK=2/RS=pjpjnRO7HOJmpFwNnUoXncU5xt8-","Three white candidates are dominating the Democratic presidential primary while Kamala Harris, Cory Booker and Julián Castro struggle.","Kevin Robillard","10/15/2019 07:00 am ET",""
"1571529718-8427","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAuehsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Biden Campaign Urges TV News Outlets To Get Rudy Giuliani Off The Air","Biden Campaign Urges TV News Outlets To Get Rudy Giuliani Off The Air","https://search.huffpost.com/click/_ylt=Awr47a_so6tdaBQAQbZsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558509/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjoe-biden-campaign-tv-news-rudy-giuliani-off-air_n_5d91097ce4b0e9e7604e986d/RK=2/RS=rajMSDQjfDlARMcafrkXHm2GDGg-","Aides for the Democratic presidential candidate are warning that Trump’s lawyer is spreading “outlandish falsehoods and disinformation.”","","09/29/2019 05:08 pm ET","“At this point I am deeply frustrated with what he and the legal team is doing in repeating that debunked theory to the president,” Bossert said."
"1571529809-9100","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAtuhsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Read Live Updates From The 4th Democratic Presidential Debate","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=Awr9IlU7pKtdem0AfNNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558588/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=wfRMa3.Chv541yR7C0Y88FeAgsM-","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","Biden says Trump withdrawing troops from Syria is the “most shameful thing” he’s ever seen in foreign policy. “This is shameful, shameful what this man has done,” Biden says."
"1571529797-8891","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAtuhsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Joe Biden Tells Matthew Shepard’s Mom That Civil Rights Act Includes LGBTQ People","Joe Biden Tells Matthew Shepard’s Mom That Civil Rights Act Includes LGBTQ People","https://search.huffpost.com/click/_ylt=Awr9IlU7pKtdem0AhtNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558588/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fjoe-biden-matthew-shepard-mom-civil-rights-act-includes-lgbtq_n_5d9fc151e4b087efdbab8bd9/RK=2/RS=MErmM81TR3vLpS2XayZrfK4_0S8-","At CNN’s town hall, the former vice president and 2020 candidate told the murder victim’s mother about his support for the Equality Act to solidify LGBTQ rights.","","10/10/2019 10:46 pm ET","Shepard, whose son Matthew Shepard was murdered in 1998 for being gay, asked Biden at CNN’s LGBTQ town hall in Los Angeles how the former senator and 2020 Democratic presidential candidate would reduce hate crimes against LGBTQ people and other marginalized communities."
"1571529809-9182","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAtuhsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Read Live Updates From The 4th Democratic Presidential Debate","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=Awr9IlU7pKtdem0AfNNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558588/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=wfRMa3.Chv541yR7C0Y88FeAgsM-","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","Sanders: “I look forward to not only a speedy and expeditious impeachment process, but Mitch Mcconnell has got to do the right thing and allow a free and fair trial in the Senate.”"
"1571529794-8862","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAtuhsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","2018 Was A Breakthrough For Candidates Of Color. Why Isn’t 2020 The Same?","2018 Was A Breakthrough For Candidates Of Color. Why Isn’t 2020 The Same?","https://search.huffpost.com/click/_ylt=Awr9IlU7pKtdem0AiNNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558588/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fcandidates-of-color-2020-presidential-campaign_n_5da51ef3e4b01c76560b9566/RK=2/RS=pjpjnRO7HOJmpFwNnUoXncU5xt8-","Three white candidates are dominating the Democratic presidential primary while Kamala Harris, Cory Booker and Julián Castro struggle.","","10/15/2019 07:00 am ET","Interviews with voters, campaigns, candidates and operatives nationally and in the early primary states indicate there is no single cause for the struggles of the candidates of color. Many of the factors keeping them behind the three leading candidates in polling also affect white candidates who have failed to break into the race’s top tier. But the race’s focus on electability, the structure of the early nominating contests and differences in how the media treat candidates of color compared with white candidates are making things even more difficult."
"1571529743-8550","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAuOhsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","Ukraine Reviews Cases Involving Owner Of Company That Employed Biden Son","Ukraine Reviews Cases Involving Owner Of Company That Employed Biden Son","https://search.huffpost.com/click/_ylt=Awr9CKkIpKtdNQYAgYFsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558536/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fukraine-cases-burisma-hunter-biden_n_5d97353fe4b0f5bf79731a4f/RK=2/RS=kgG.Qz3ZJ5nxKWDfeyTDkh3jmHU-","There has been no evidence of wrongdoing by either former Vice President Joe Biden or his son.","","10/04/2019 08:08 am ET","Ryaboshapka told reporters in Kyiv that prosecutors are auditing all the cases that were closed or dismissed by former prosecutors, including several related to Mykola Zlochevsky, owner of the gas company Burisma that hired Hunter Biden in 2014, at the same time his father was leading the Obama administration’s diplomatic dealings with Kyiv."
"1571529809-8960","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAtuhsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Read Live Updates From The 4th Democratic Presidential Debate","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=Awr9IlU7pKtdem0AfNNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558588/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=wfRMa3.Chv541yR7C0Y88FeAgsM-","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","Entrepreneur Andrew Yang"
"1571529735-8505","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAuehsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","A Running List Of Republicans Criticizing Trump’s Ukraine Scandal","A Running List Of Republicans Criticizing Trump's Ukraine Scandal","https://search.huffpost.com/click/_ylt=Awr47a_so6tdaBQANbZsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558509/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2frepublicans-criticizing-trump-ukraine-china_n_5d979fbce4b03b475f98fe44/RK=2/RS=D0XNfxjaEqMRdz5sBInnFFNQHsc-","Republicans are not as unified over the controversy as the president is insisting.","","10/04/2019 05:53 pm ET","Sen. Mitt Romney of Utah made the biggest splash Friday of any Republican so far when he slammed Trump’s “brazen and unprecedented” calls for foreign meddling in the 2020 presidential election as “wrong and appalling.”"
"1571529809-9159","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAtuhsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Read Live Updates From The 4th Democratic Presidential Debate","Read Live Updates From The 4th Democratic Presidential Debate","https://search.huffpost.com/click/_ylt=Awr9IlU7pKtdem0AfNNsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558588/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-debate-cnn-new-york-times_n_5da60d95e4b062bdcb19cd92/RK=2/RS=wfRMa3.Chv541yR7C0Y88FeAgsM-","Twelve candidates face off in the largest presidential primary debate in American history.","","10/15/2019 07:06 pm ET","Buttigieg, taking his first swipe at Warren over her support for “Medicare for All,” says the senator has a plan for everything except how to pay for her health care bill."
"1571529784-8808","https://search.huffpost.com/search;_ylt=AwrgEancoqtdjRYAqKdsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA1JzYjdyeEVTU2pLZktfM3liVGt0MUEEbl9yc2x0AzAEbl9zdWdnAzgEb3JpZ2luA3NlYXJjaC5odWZmcG9zdC5jb20EcG9zAzAEcHFzdHIDBHBxc3RybAMwBHFzdHJsAzkEcXVlcnkDam9lJTIwYmlkZW4EdF9zdG1wAzE1NzE1Mjk3MDE-?p=joe+biden&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9Il_qo6tdjHgAt.hsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=joe+biden&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Trump Impeachment Crisis Tees Democratic Candidates Up For Chaotic Fall","Trump Impeachment Crisis Tees Democratic Candidates Up For Chaotic Fall","https://search.huffpost.com/click/_ylt=AwrS_AgipKtdORUAcBFsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571558563/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdemocratic-candidates-impeachment-trump-chaotic-fall_n_5da1c6b8e4b02c9da04b114d/RK=2/RS=_UjtRgOygCxkt8g_D9qRkb5Fae4-","The Democratic presidential race had largely been static through the summer.","","10/12/2019 08:47 am ET","His advisers privately acknowledge that the timing of the heart attack — which came just as the impeachment inquiry was escalating — may have helped limit the political fallout because attention was focused elsewhere. But they also understand that he will have to more directly address lingering health concerns."
