web-scraper-order,web-scraper-start-url,pages,pages-href,title,articles,articles-href,subtitle,author,date,content
"1571531265-11879","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArzpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Betsy DeVos Mulls The Fate Of Guidance Designed To Reduce Racial Bias In Schools","Betsy DeVos Mulls The Fate Of Guidance Designed To Reduce Racial Bias In Schools","https://search.huffpost.com/click/_ylt=Awr9DtD0qatdfogA5.FsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560053/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdevos-discipline-guidance_n_5ac4f523e4b093a1eb2150df/RK=2/RS=jSxf3kJBWKYwLLhNXU1CgWRpGJ8-","DeVos is meeting with proponents and critics of Obama-era guidance intended to stymie the school-to-prison pipeline.","","04/04/2018 01:33 pm ET","King said it was “was glaringly apparent there was no one from the disability community, the LGBTQ community, the Native American community, the Latino community, or the immigrant community in the room.”"
"1571531213-11542","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28AsTpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Betsy DeVos May Rescind Title IX Guidelines. Here’s What That Could Mean.","Betsy DeVos May Rescind Title IX Guidelines. Here's What That Could Mean.","https://search.huffpost.com/click/_ylt=Awr9CWvAqatdyVcAHdFsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560001/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-may-rescind-title-ix-guidelines-heres-what-that-could-mean_n_59aff829e4b0dfaafcf443e5/RK=2/RS=mAfTUA13zQ3cls22bdqlsFzc8Og-","Advocates say rolling back the 2011 Dear Colleague Letter would send a startling message to student survivors of sexual assault.","","09/06/2017 01:01 pm ET","Davidson said that when she was a college student going through the Title IX process, she was able to access the Dear Colleague Letter online and hold her university accountable."
"1571531310-12113","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArjpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Betsy DeVos’ New Title IX Guidelines Prioritize Schools Over Sexual Assault Survivors","Betsy DeVos' New Title IX Guidelines Prioritize Schools Over Sexual Assault Survivors","https://search.huffpost.com/click/_ylt=Awr9DuMPqqtdDjYAgYpsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560079/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbesty-devos-new-title-ix-guidelines-prioritize-schools-over-sexual-assault-survivors_n_5beede5fe4b0510a1f3037cf/RK=2/RS=vvvUgMhGxd1y4k6dwx0v2M8ZDWc-","The Education Department just proposed guidelines to the civil rights law that would drastically change the way schools handle sexual misconduct.","","11/16/2018 01:29 pm ET","“Instead of imposing discriminatory procedural hurdles for campus sexual harassment cases, schools should use the same standards that they use for other serious campus wrongdoing, such as physical assault or arson,” Know Your IX noted."
"1571531310-12117","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArjpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Betsy DeVos’ New Title IX Guidelines Prioritize Schools Over Sexual Assault Survivors","Betsy DeVos' New Title IX Guidelines Prioritize Schools Over Sexual Assault Survivors","https://search.huffpost.com/click/_ylt=Awr9DuMPqqtdDjYAgYpsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560079/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbesty-devos-new-title-ix-guidelines-prioritize-schools-over-sexual-assault-survivors_n_5beede5fe4b0510a1f3037cf/RK=2/RS=vvvUgMhGxd1y4k6dwx0v2M8ZDWc-","The Education Department just proposed guidelines to the civil rights law that would drastically change the way schools handle sexual misconduct.","","11/16/2018 01:29 pm ET","“All girls should be able to grow up safe, respected, and valued,” she said in a statement to HuffPost. “Unfortunately, these new proposals will lead to fewer students reporting assaults and harassment, more dangerous K-12 schools, and more girls being denied their civil right to equal access to education.”"
"1571531218-11611","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28AsTpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","How Betsy DeVos Became The Most Hated Cabinet Secretary","How Betsy DeVos Became The Most Hated Cabinet Secretary","https://search.huffpost.com/click/_ylt=Awr9CWvAqatdyVcAG9FsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560001/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-most-hated-secretary_n_59ee3d3be4b003385ac13c9b/RK=2/RS=AkwOyAvBm17TnT1jWaQQaOd4F9g-","Meet the new Democratic boogeyman for 2018.","","10/24/2017 05:46 am ET","“It’s breathtaking,” Warren said. “She doesn’t even pretend that she’s working for students... She has filled the room with for-profit college hacks and has clearly picked their side over and over. She’s been very effective at rolling back rules that were in place to try to get some accountability with the for-profit colleges.”"
"1571531252-11816","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28AsDpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","Betsy DeVos Meets Teen Wearing Trans Pride Flag During School Visit","Betsy DeVos Meets Teen Wearing Trans Pride Flag During School Visit","https://search.huffpost.com/click/_ylt=Awr9IlvfqatdqjMAta9sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560031/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-student-trans-pride-flag_n_5b0ee7c4e4b0568a88110468/RK=2/RS=GnyLPgsRMzCoRs0nTG7Vrid52Po-","The education secretary did not seem to acknowledge the ensemble.","","05/30/2018 05:21 pm ET","The student’s concerns are certainly justified. About a month into President Donald Trump’s tenure, the Department of Justice and Department of Education rescinded Obama-era guidance that schools should allow trans students to use bathrooms, locker rooms and other school facilities that align with their gender identity."
"1571531237-11724","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28AsDpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","Betsy DeVos Comes Clean: A Fiction","Betsy DeVos Comes Clean: A Fiction","https://search.huffpost.com/click/_ylt=Awr9IlvfqatdqjMAw69sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560031/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-comes-clean-a-fiction_b_59ed3292e4b092f9f241935c/RK=2/RS=EiTANaXK4GsF42nXG8lPBvTyaHY-","null","","10/22/2017 08:16 pm ET","If you were in my place, I’m sure you would understand."
"1571531263-11861","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArzpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Betsy DeVos Now Says She Doesn’t Think Schools Can Call ICE On Students","Betsy DeVos Now Says She Doesn't Think Schools Can Call ICE On Students","https://search.huffpost.com/click/_ylt=Awr9DtD0qatdfogA6eFsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560053/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-now-says-she-doesnt-think-schools-can-call-ice-on-students_n_5b16b7e0e4b0734a9937e0cf/RK=2/RS=zrX68biF7U9mxy1xc07bJ.mLK5g-","Last week, DeVos said schools could call ICE on undocumented students.","","06/05/2018 02:18 pm ET","Espaillat said Tuesday, after DeVos’ appearance before the Senate subcommitee, that he doesn’t believe her new statement goes far enough."
"1571531265-11882","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArzpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Betsy DeVos Mulls The Fate Of Guidance Designed To Reduce Racial Bias In Schools","Betsy DeVos Mulls The Fate Of Guidance Designed To Reduce Racial Bias In Schools","https://search.huffpost.com/click/_ylt=Awr9DtD0qatdfogA5.FsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560053/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fdevos-discipline-guidance_n_5ac4f523e4b093a1eb2150df/RK=2/RS=jSxf3kJBWKYwLLhNXU1CgWRpGJ8-","DeVos is meeting with proponents and critics of Obama-era guidance intended to stymie the school-to-prison pipeline.","","04/04/2018 01:33 pm ET","DeVos’ meeting with critics of the guidance included groups like the Manhattan Institute, as well as parents and teachers who believe the guidance should be rescinded. (The Education Department did not respond to HuffPost’s request for information about who would be present at this meeting.)"
"1571531223-11629","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28AsTpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Betsy DeVos Comes Clean: A Fiction","Betsy DeVos Comes Clean: A Fiction","https://search.huffpost.com/click/_ylt=Awr9CWvAqatdyVcAF9FsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560001/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-comes-clean-a-fiction_b_59ed3292e4b092f9f241935c/RK=2/RS=SN33CMXp42LkweCnSXq7zHfvlX4-","null","","10/22/2017 08:16 pm ET","***"
"1571531213-11536","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28AsTpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Betsy DeVos May Rescind Title IX Guidelines. Here’s What That Could Mean.","Betsy DeVos May Rescind Title IX Guidelines. Here's What That Could Mean.","https://search.huffpost.com/click/_ylt=Awr9CWvAqatdyVcAHdFsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560001/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-may-rescind-title-ix-guidelines-heres-what-that-could-mean_n_59aff829e4b0dfaafcf443e5/RK=2/RS=mAfTUA13zQ3cls22bdqlsFzc8Og-","Advocates say rolling back the 2011 Dear Colleague Letter would send a startling message to student survivors of sexual assault.","","09/06/2017 01:01 pm ET","Brodsky, who was at the July meeting, said that in those discussions with DeVos the overwhelming consensus from universities and legal representatives was that the department should not rescind the Dear Colleague Letter."
"1571531237-11704","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28AsDpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","Betsy DeVos Comes Clean: A Fiction","Betsy DeVos Comes Clean: A Fiction","https://search.huffpost.com/click/_ylt=Awr9IlvfqatdqjMAw69sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560031/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-comes-clean-a-fiction_b_59ed3292e4b092f9f241935c/RK=2/RS=EiTANaXK4GsF42nXG8lPBvTyaHY-","null","","10/22/2017 08:16 pm ET","***"
"1571531263-11858","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArzpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Betsy DeVos Now Says She Doesn’t Think Schools Can Call ICE On Students","Betsy DeVos Now Says She Doesn't Think Schools Can Call ICE On Students","https://search.huffpost.com/click/_ylt=Awr9DtD0qatdfogA6eFsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560053/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-now-says-she-doesnt-think-schools-can-call-ice-on-students_n_5b16b7e0e4b0734a9937e0cf/RK=2/RS=zrX68biF7U9mxy1xc07bJ.mLK5g-","Last week, DeVos said schools could call ICE on undocumented students.","","06/05/2018 02:18 pm ET","Finally, after multiple rounds of prodding and Murphy’s question, “So they can’t call ICE?” DeVos responded: “I don’t think they can.”"
"1571531274-11919","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28ArzpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Betsy DeVos’ New Title IX Regulations Will Only Hurt Female Student Athletes","Opinion: Betsy DeVos' New Title IX Regulations Will Only Hurt Female Student Athletes","https://search.huffpost.com/click/_ylt=Awr9DtD0qatdfogA4eFsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560053/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fopinion-devos-title-ix-college-athletes_n_5bff08bbe4b0388c1770f4de/RK=2/RS=4HLKOi8wppQsHBuC1VhqfFle_3I-","null","","11/29/2018 09:32 am ET","She believes these proposed guidelines will not foster “any type of a culture for survivors so they can come forward and report,” which will especially be true in athletic departments."
"1571531209-11500","https://search.huffpost.com/search;_ylt=AwrgDdoJqatdzBkA0RxsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkAzZtcElzMHF4U3F1a1BJZ0hvUUVBVkEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTMxMTkx?p=betsy+devos&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9BN29qatdd28AsTpsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=betsy+devos&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Lawsuit Accuses Betsy DeVos And Her Deputies Of Being Motivated By Sexism","Lawsuit Accuses Betsy DeVos And Her Deputies Of Being Motivated By Sexism","https://search.huffpost.com/click/_ylt=Awr9CWvAqatdyVcAIdFsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560001/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-sexual-assault-lawsuit_n_5bd9ff6ee4b01abe6a1ad4a9/RK=2/RS=hRhAr98es1NeqH8iujDwgDNl2KA-","The lawsuit says that the education secretary’s decision to scrap Obama-era rules governing sexual assault on campus was based on bias and stereotypes.","","10/31/2018 08:49 pm ET","An original lawsuit filed by the plaintiffs challenged the Trump administration’s overall rescission of Obama’s Title IX guidance. An overall challenge to the rescission was dismissed, with the judge saying you cannot challenge a nonbinding piece of guidance. But the amended complaint takes a different approach, instead focusing on the mindset of administration officials."
