web-scraper-order,web-scraper-start-url,pages,pages-href,articles,articles-href,title,subtitle,author,date,content
"1571523445-1289","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","She Took On Betsy DeVos. Now She Wants To Unseat 44-Year GOP Rep. Don Young.","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwAAS1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falyse-galvin-unseat-don-young_n_5b58baf5e4b0b15aba949171/RK=2/RS=g88URRnUPbciz8RAhQ1VlNDIxgU-","She Took On Betsy DeVos. Now She Wants To Unseat GOP Rep. Don Young.","It’s a long shot, but Alaska independent Alyse Galvin is raising lots of money and just might catch the Democratic wave.","","08/02/2018 03:17 pm ET","“Most people assume Young will win,” said Dr. Amy Lovecraft, a political science professor at the University of Alaska-Fairbanks. “It’s his race to lose.”"
"1571523458-1338","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos To Promote School That Bans Transgender Students And Staff","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwA_SxsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-transgender-students_n_5d826487e4b0849d472247ff/RK=2/RS=2EpLqeLOxF7JtBPLxEfrkYxFCs8-","Betsy DeVos To Promote School That Bans Transgender Students And Staff","The education secretary is set to visit a Catholic elementary school in Pennsylvania that has an explicit anti-trans policy.","","09/18/2019 02:22 pm ET","“More than 50,000 kids who wanted access to the state’s scholarship program were turned away due to lack of funding last school year alone,” Hill said."
"1571523418-1203","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos Gets Hammered For Shielding Student Loan Servicers From State Regs","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwACy1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-rosa-delauro-student-loans_n_5ab15a0de4b008c9e5f21760/RK=2/RS=rA3scqlAKkVYxW8HYna_sir2D7g-","Betsy DeVos Gets Hammered For Shielding Student Loan Servicers From State Regs","Rep. Rosa DeLauro attacked the secretary over her decision, and DeVos struggled to respond.","","03/20/2018 05:22 pm ET","The Connecticut congresswoman pointed to multiple settlements in favor of student borrowers against a “track record of predatory practices and abuses” by loan servicers."
"1571523452-1300","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos' Proposed Education Cuts Go Way Deeper Than The Special Olympics","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwA_yxsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-special-education_n_5c9cf2c2e4b0523d87119bf5/RK=2/RS=avjiMi2DyqM2j0Tn2Vc8r7jk_0Y-","Betsy DeVos’ Proposed Education Cuts Go Way Deeper Than The Special Olympics","Advocates say a proposed end to federal funding for the Special Olympics was merely a small part of an anti-disability budget.","","03/28/2019 06:33 pm ET","This week, Secretary of Education Betsy DeVos found herself at the center of a firestorm after Rep. Mark Pocan (D-Wis.) questioned her about a budget that proposed eliminating federal funding for the Special Olympics in a now-viral moment."
"1571523458-1337","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos To Promote School That Bans Transgender Students And Staff","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwA_SxsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-transgender-students_n_5d826487e4b0849d472247ff/RK=2/RS=2EpLqeLOxF7JtBPLxEfrkYxFCs8-","Betsy DeVos To Promote School That Bans Transgender Students And Staff","The education secretary is set to visit a Catholic elementary school in Pennsylvania that has an explicit anti-trans policy.","","09/18/2019 02:22 pm ET","“The secretary’s visit is focused on the legislature’s efforts to expand the EITC-funded scholarship program,” Elizabeth Hill, a DeVos spokesperson, said in an email. DeVos “was disappointed” that Pennsylvania Gov. Tom Wolf (D) vetoed Republican-passed legislation that would have expanded the program, she added."
"1571523445-1274","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","She Took On Betsy DeVos. Now She Wants To Unseat 44-Year GOP Rep. Don Young.","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwAAS1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falyse-galvin-unseat-don-young_n_5b58baf5e4b0b15aba949171/RK=2/RS=g88URRnUPbciz8RAhQ1VlNDIxgU-","She Took On Betsy DeVos. Now She Wants To Unseat GOP Rep. Don Young.","It’s a long shot, but Alaska independent Alyse Galvin is raising lots of money and just might catch the Democratic wave.","","08/02/2018 03:17 pm ET","WASHINGTON ― It was early 2017, and Alyse Galvin was on a mission: Bring down Betsy DeVos’ nomination for education secretary."
"1571523412-1190","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos Will Meet With Men's Rights Activists Tomorrow About Sexual Assault","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwADS1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2f118-sexual-assault-survivors-write-letter-asking-trump-who-are-you-here-to-serve_n_59650307e4b005b0fdc8bcc6/RK=2/RS=EK.tCEjcp_yxVG2TlSIOAsapkrg-","Betsy DeVos Will Meet With Men’s Rights Activists Tomorrow About Sexual Assault","The Secretary of Education will also meet with survivors, but they’re not totally satisfied.","","07/12/2017 09:01 am ET","Davidson said the session for the “rights of the wrongly accused” includes members from the National Coalition for Men, which she described as a “hate group.”"
"1571523440-1263","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Here's The Most Alarming Part Of Betsy DeVos’ Proposed Sexual Misconduct Guidelines","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwAAy1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-sexual-misconduct-title-ix_n_5b8834a4e4b0511db3d60df4/RK=2/RS=ITtZtJI8Ef7AE4M5Dl8lSvmsufI-","Here’s The Most Alarming Part Of Betsy DeVos’ Proposed Sexual Misconduct Guidelines","The education secretary’s potential new Title IX regulations could be disastrous for sexual assault survivors.","","08/30/2018 06:48 pm ET","As a Title IX coordinator and sexual assault survivor herself, Taylor Parker knows just how dangerous the off-campus provision could be."
"1571523422-1222","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos Loses Lawsuit Over Obama-Era Student Loan Rules","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwACS1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-loses-student-loan-lawsuit_n_5b99dee7e4b05092ceed040f/RK=2/RS=thV8RAuUQLEcGcNeByDFn1tKRLg-","Betsy DeVos Loses Lawsuit Over Obama-Era Student Loan Rules","A judge ruled the secretary of education’s attempts to delay the Obama administration’s regulations “unlawful.”","","09/13/2018 06:33 am ET","DeVos delayed the effective date, citing a federal lawsuit filed by a trade association challenging the new rules."
"1571523440-1253","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Here's The Most Alarming Part Of Betsy DeVos’ Proposed Sexual Misconduct Guidelines","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwAAy1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-sexual-misconduct-title-ix_n_5b8834a4e4b0511db3d60df4/RK=2/RS=ITtZtJI8Ef7AE4M5Dl8lSvmsufI-","Here’s The Most Alarming Part Of Betsy DeVos’ Proposed Sexual Misconduct Guidelines","The education secretary’s potential new Title IX regulations could be disastrous for sexual assault survivors.","","08/30/2018 06:48 pm ET","Almost all of the known proposed regulations would put survivors at risk, but one stands out as particularly alarming. The potential new Title IX guidelines would only hold universities accountable for sexual misconduct that is “said to have occurred on their campuses,” according to the Times."
"1571523422-1215","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos Loses Lawsuit Over Obama-Era Student Loan Rules","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwACS1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-loses-student-loan-lawsuit_n_5b99dee7e4b05092ceed040f/RK=2/RS=thV8RAuUQLEcGcNeByDFn1tKRLg-","Betsy DeVos Loses Lawsuit Over Obama-Era Student Loan Rules","A judge ruled the secretary of education’s attempts to delay the Obama administration’s regulations “unlawful.”","","09/13/2018 06:33 am ET","Massachusetts Attorney General Maura Healey celebrated the judge’s ruling, saying in a tweet that the federal court “agreed that the actions of the [Education Department] are not only wrong, they are illegal.”"
"1571523452-1307","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos' Proposed Education Cuts Go Way Deeper Than The Special Olympics","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwA_yxsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-special-education_n_5c9cf2c2e4b0523d87119bf5/RK=2/RS=avjiMi2DyqM2j0Tn2Vc8r7jk_0Y-","Betsy DeVos’ Proposed Education Cuts Go Way Deeper Than The Special Olympics","Advocates say a proposed end to federal funding for the Special Olympics was merely a small part of an anti-disability budget.","","03/28/2019 06:33 pm ET","“This budget is pretty anti-disability,” said Decker."
"1571523440-1264","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Here's The Most Alarming Part Of Betsy DeVos’ Proposed Sexual Misconduct Guidelines","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwAAy1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-sexual-misconduct-title-ix_n_5b8834a4e4b0511db3d60df4/RK=2/RS=ITtZtJI8Ef7AE4M5Dl8lSvmsufI-","Here’s The Most Alarming Part Of Betsy DeVos’ Proposed Sexual Misconduct Guidelines","The education secretary’s potential new Title IX regulations could be disastrous for sexual assault survivors.","","08/30/2018 06:48 pm ET","“A lot of assaults happen at off-campus parties,” Parker told HuffPost. “If off-campus misconduct creates a hostile learning environment on campus, then this provision completely misses the point of what a civil rights law is attempting to accomplish.”"
"1571523418-1205","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos Gets Hammered For Shielding Student Loan Servicers From State Regs","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwACy1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-rosa-delauro-student-loans_n_5ab15a0de4b008c9e5f21760/RK=2/RS=rA3scqlAKkVYxW8HYna_sir2D7g-","Betsy DeVos Gets Hammered For Shielding Student Loan Servicers From State Regs","Rep. Rosa DeLauro attacked the secretary over her decision, and DeVos struggled to respond.","","03/20/2018 05:22 pm ET","DeVos made attempts to defend her department’s oversight efforts, but was interrupted by DeLauro. At one point, as she tried to speak, the congresswoman asked her, “Why doesn’t anyone believe what you are doing?”"
"1571523445-1277","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","She Took On Betsy DeVos. Now She Wants To Unseat 44-Year GOP Rep. Don Young.","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwAAS1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falyse-galvin-unseat-don-young_n_5b58baf5e4b0b15aba949171/RK=2/RS=g88URRnUPbciz8RAhQ1VlNDIxgU-","She Took On Betsy DeVos. Now She Wants To Unseat GOP Rep. Don Young.","It’s a long shot, but Alaska independent Alyse Galvin is raising lots of money and just might catch the Democratic wave.","","08/02/2018 03:17 pm ET","Now Galvin is in a different kind of campaign: The mother of four is running for Congress and taking on Rep. Don Young (R), who has held this House seat for 44 years ― making him the longest-serving member. The 85-year-old lawmaker, known for his charismatic and straight-up offensive persona, is an Alaska fixture."
"1571523452-1304","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos' Proposed Education Cuts Go Way Deeper Than The Special Olympics","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwA_yxsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-special-education_n_5c9cf2c2e4b0523d87119bf5/RK=2/RS=avjiMi2DyqM2j0Tn2Vc8r7jk_0Y-","Betsy DeVos’ Proposed Education Cuts Go Way Deeper Than The Special Olympics","Advocates say a proposed end to federal funding for the Special Olympics was merely a small part of an anti-disability budget.","","03/28/2019 06:33 pm ET","“So many people don’t understand there are so many programs that impact kids with disabilities,” said Curtis Decker, the executive director of the National Disability Rights Network. “Just because they don’t have ‘disability’ in their name doesn’t mean the cuts being proposed in a variety of program aren’t serious.”"
"1571523458-1335","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos To Promote School That Bans Transgender Students And Staff","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwA_SxsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-transgender-students_n_5d826487e4b0849d472247ff/RK=2/RS=2EpLqeLOxF7JtBPLxEfrkYxFCs8-","Betsy DeVos To Promote School That Bans Transgender Students And Staff","The education secretary is set to visit a Catholic elementary school in Pennsylvania that has an explicit anti-trans policy.","","09/18/2019 02:22 pm ET","The Pennsylvania Educational Improvement Tax Credit, or EITC, gives businesses tax credits if they donate to a scholarship-granting organization that helps families afford private schools. During the 2017-18 school year, over 37,000 scholarships were awarded to families in Pennsylvania through the program. Diocese schools are among those benefitting."
"1571523418-1209","https://search.huffpost.com/search;_ylt=Awr9BNaxiqtdXwkAS6JsBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA0w5OE9DcFJGU1plU0M0OXhmb0NGVUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMxMQRxdWVyeQNiZXRzeSUyMGRldm9zBHRfc3RtcAMxNTcxNTIzMzk2?p=betsy+devos&fr2=sb-top&fr=huffpost","","","Betsy DeVos Gets Hammered For Shielding Student Loan Servicers From State Regs","https://search.huffpost.com/click/_ylt=Awr9DspMi6tdlpwACy1sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571552204/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbetsy-devos-rosa-delauro-student-loans_n_5ab15a0de4b008c9e5f21760/RK=2/RS=rA3scqlAKkVYxW8HYna_sir2D7g-","Betsy DeVos Gets Hammered For Shielding Student Loan Servicers From State Regs","Rep. Rosa DeLauro attacked the secretary over her decision, and DeVos struggled to respond.","","03/20/2018 05:22 pm ET","“States have stepped up to fill the void left, we believe, by the absence of federal protections for student loan borrowers, from potential abusive practices by companies servicing student loans,” the statement read. “With this declaration, the department moves to block state policies protecting student borrowers by establishing a federal regulatory ceiling.”"
