web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,content,date
"1570864950-4857","https://www.foxnews.com/politics","Judge blocks ‘public charge’ rule that would restrict green cards for immigrants on welfare","https://www.foxnews.com/politics/federal-judge-blocks-public-charge-rule-limiting-green-cards-to-immigrants-on-welfare","Judge blocks ‘public charge’ rule that would restrict green cards for immigrants on welfare","Judge blocks ‘public charge’ rule that would restrict green cards for immigrants on welfare","","But Judge Daniels' ruling said that the government had failed to provide a reasonable explanation for changing the definition of public charge. Daniels also objected to the government’s inclusion of English proficiency as a sign of self-sufficiency.","11 hours ago"
"1570865080-5047","https://www.foxnews.com/politics","Trump announces acting Homeland Security Secretary McAleenan to leave post","https://www.foxnews.com/politics/trump-announces-acting-homeland-security-secretary-mcaleenan-to-leave-post","Trump announces acting Homeland Security Secretary McAleenan to leave post","Trump announces acting Homeland Security Secretary McAleenan to leave post","","The source noted that a Senate confirmation hearing would be bruising for Cuccinelli but ""he, [White House adviser] Steve Miller and Trump are all in sync on a number of key policies. They have been trying to clear the way for a while.""","7 hours ago"
"1570864780-4660","https://www.foxnews.com/politics","Trump called former Ukraine diplomat 'bad news' ... and now she's set to testify","https://www.foxnews.com/politics/drama-swirls-ahead-of-dems-planned-interview-with-ukraine-diplomat","Trump called former Ukraine diplomat 'bad news' ... and now she's set to testify","Trump called former Ukraine diplomat 'bad news' ... and now she's set to testify","","""She was always the kind of person who was very, very supportive of her ambassadors and looking to help them do their jobs better,"" said Feinstein, now dean of the Hamilton Lugar School of Global and International Relations at Indiana University. ""Never somebody who was trying to pursue her own agenda.""","1 day ago"
"1570864696-4461","https://www.foxnews.com/politics","NYC council member launches Democratic primary challenge to Ocasio-Cortez","https://www.foxnews.com/politics/alexandria-ocasio-cortez-fernando-cabrera-democratic-primary","NYC council member launches Democratic primary challenge to Ocasio-Cortez","NYC council member launches Democratic primary challenge to Ocasio-Cortez","","A prominent New York City Democrat filed with the Federal Election Commission (FEC) Thursday to launch a primary challenge for the House of Representatives seat currently held by Rep. Alexandria Ocasio-Cortez, D.-N.Y.","1 day ago"
"1570864752-4553","https://www.foxnews.com/politics","Biden's full-throated attack on Trump seen as double-edged sword","https://www.foxnews.com/politics/biden-trump-impeachment-attack-double-edged-sword","Biden's full-throated attack on Trump seen as double-edged sword","Biden's full-throated attack on Trump seen as double-edged sword","","Joe Biden took to Twitter Thursday to declare, “President Trump picked a fight with the wrong guy.”","20 hours ago"
"1570864677-4445","https://www.foxnews.com/politics","GRAPHIC LANGUAGE WARNING: Trump says Biden was only a good VP because he understood how to 'kiss Obama's a--'","https://video.foxnews.com/v/6093880950001/","GRAPHIC LANGUAGE WARNING: Trump says Biden was only a good VP because he understood how to 'kiss Obama's a--'","GRAPHIC LANGUAGE WARNING: Trump says Biden was only a good VP because he understood how to 'kiss Obama's a--'","","","null"
"1570864911-4817","https://www.foxnews.com/politics","Former Ukraine ambassador says 'false claims by people with clearly questionable motives' led to her removal","https://video.foxnews.com/v/6094119575001/","Former Ukraine ambassador says 'false claims by people with clearly questionable motives' led to her removal","Former Ukraine ambassador says 'false claims by people with clearly questionable motives' led to her removal","","","null"
"1570864768-4621","https://www.foxnews.com/politics","Adam Schiff's 2020 Republican challenger vows to propel 'the viper into retirement'","https://www.foxnews.com/politics/eric-early-adam-schiffs-2020-republican-challenger","Adam Schiff's 2020 Republican challenger vows to propel 'the viper into retirement'","Adam Schiff's 2020 Republican challenger vows to propel 'the viper into retirement'","","A spokesman for Schiff did not immediately respond to a request for comment.","18 hours ago"
"1570865121-5105","https://www.foxnews.com/politics","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","https://www.foxnews.com/politics/trump-rally-lake-charles-louisiana-nancy-pelosi-eddie-rispone-ralph-abraham-john-bel-edwards","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","","""You're not allowed to hit your Republican opponent, you're only allowed to hit John Bel Edwards,"" Trump said, extending an olive branch between the two GOP candidates, who have been at loggerheads in the race to the governor's mansion.","6 hours ago"
"1570864900-4797","https://www.foxnews.com/politics","Pompeo calls foul on NBA's China treatment","https://www.foxnews.com/politics/pompeo-nba-china-usa-uighur-muslims","Pompeo calls foul on NBA's China treatment","Pompeo calls foul on NBA's China treatment","","The tension between the league and China started earlier this week after Houston Rockets’ general manager Daryl Morey tweeted from his personal account a pro-Hong Kong message ahead of the Rockets' own preseason trip to Japan.","13 hours ago"
"1570864852-4735","https://www.foxnews.com/politics","Sen. Cory Booker quotes this Old Testament Bible verse to defend LGBTQ rights","https://video.foxnews.com/v/6094060728001/","Sen. Cory Booker quotes this Old Testament Bible verse to defend LGBTQ rights","Sen. Cory Booker quotes this Old Testament Bible verse to defend LGBTQ rights","","","null"
"1570865121-5098","https://www.foxnews.com/politics","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","https://www.foxnews.com/politics/trump-rally-lake-charles-louisiana-nancy-pelosi-eddie-rispone-ralph-abraham-john-bel-edwards","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","","On Friday, Trump also attacked Biden and his son Hunter Biden over their Ukrainian business dealings for the second night in a row, accusing the media of covering up potential Biden corruption and complaining that if any of his children were similarly accused, the media wouldn't call the allegations unsubstantiated — ""They would be saying, 'Where's the nearest cell?'""","6 hours ago"
"1570864934-4845","https://www.foxnews.com/politics","Ex-Ukraine ambassador speaks of ouster after ‘false claims,’ denies being ‘disloyal’ to Trump","https://www.foxnews.com/politics/ex-ukraine-ambassador-unfounded-and-false-claims","Ex-Ukraine ambassador speaks of ouster after ‘false claims,’ denies being ‘disloyal’ to Trump","Ex-Ukraine ambassador speaks of ouster after ‘false claims,’ denies being ‘disloyal’ to Trump","","Fox News' Mike Emanuel, Ronn Blitzer and Gregg Re contributed to this report.","13 hours ago"
"1570865121-5114","https://www.foxnews.com/politics","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","https://www.foxnews.com/politics/trump-rally-lake-charles-louisiana-nancy-pelosi-eddie-rispone-ralph-abraham-john-bel-edwards","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","Trump blasts 'bulls--- impeachment' at Louisiana rally, says Nancy Pelosi 'hates the United States'","","Other top Republicans, including Vice President Pence and Donald Trump Jr., have paid visits to the state, which Trump won by nearly 20 percentage points in 2016.","6 hours ago"
"1570864517-4252","https://www.foxnews.com/politics","Providing health insurance to illegal immigrants could cost up to $23 billion a year, study finds","https://www.foxnews.com/politics/providing-health-insurance-to-illegal-immigrants","Providing health insurance to illegal immigrants could cost up to $23 billion a year, study finds","Providing health insurance to illegal immigrants could cost up to $23 billion a year, study finds","","The study estimates that if all income-eligible, uninsured illegal immigrants received subsidies under the ACA, then the cost to insure would be $22.6 billion, but with “likely enrollment” of 46 percent, the total cost would be perhaps $10.4 billion a year. It predicts that the average cost of a subsidized premium would be $4,637.","1 day ago"
"1570864547-4288","https://www.foxnews.com/politics","Giuliani associates arrested while trying to board international flight with one-way tickets, prosecutors say","https://www.foxnews.com/politics/prosecutors-giuliani-associates-arrested-while-trying-to-board-international-flight-with-one-way-tickets","Giuliani associates arrested while trying to board international flight with one-way tickets, prosecutors say","Giuliani associates arrested while trying to board international flight with one-way tickets, prosecutors say","","Terms of bond included $1 million per suspect and the surrender of passports and all other travel documents, as well as travel restricted to the Southern District of Florida and Southern District of New York. They also will be subject to home detention and GPS monitoring, according to the agreement.","1 day ago"
