web-scraper-order,web-scraper-start-url,article,article-href,title,subtitle,author,content,date
"1570838868-2544","https://www.nytimes.com/section/politics","ImageBotched Medical Procedures May Have Led to Death of U.S. SoldierStaff Sgt. Alex Conrad, 26, died from wounds he received during a militant attack on a small outpost in Somalia.By Thomas Gibbons-Neff","https://www.nytimes.com/2019/10/11/world/africa/soldier-death-somalia.html","Botched Medical Procedures May Have Led to Death of U.S. Soldier","Staff Sgt. Alex Conrad, 26, died from wounds he received during a militant attack on a small outpost in Somalia.","Thomas Gibbons-Neff","The Shabab, an extremist group that has long tried to overthrow Somalia’s Western-backed government, has lost much of the territory it once controlled, but Pentagon officials fear the group still might be growing in Somalia and elsewhere in East Africa. Last month, Shabaab militants attacked a Somali air base used by American forces with multiple car bombs, injuring civilians there.","Oct. 11, 2019, 2:26 p.m. ET"
"1570838844-2324","https://www.nytimes.com/section/politics","ImageHow Did Rudy Giuliani Get Here?The man hailed as “America’s Mayor” after 9/11 is now at the center of an impeachment inquiry of President Trump.","https://www.nytimes.com/2019/10/11/the-weekly/rudy-giuliani-trump-ukraine.html","How Did Rudy Giuliani Get Here?","null","null","“The Weekly” examines his career and we ask New York Times reporters who observed the former New York mayor at every turn: How did Rudy Giuliani get here?","null"
"1570838858-2484","https://www.nytimes.com/section/politics","ImagePoll watchDemocrats Will Hope for a ‘Bump’ at Next Week’s Debate. What’s It Worth?In a crowded field, experts agree, debates can result in a momentary spike in support for second-tier candidates — but it rarely lasts.By Giovanni Russonello","https://www.nytimes.com/2019/10/11/us/politics/latest-democratic-polls.html","Democrats Will Hope for a ‘Bump’ at Next Week’s Debate. What’s It Worth?","In a crowded field, experts agree, debates can result in a momentary spike in support for second-tier candidates — but it rarely lasts.","Giovanni Russonello","On the other hand, he said, “general election debates have a huge impact upon the dynamics of the election — and the outcome.”","Oct. 11, 2019, 11:46 a.m. ET"
"1570838880-2654","https://www.nytimes.com/section/politics","ImageThose Foreign Business Ties? The Trump Sons Have Plenty TooThe Trumps have criticized Hunter Biden for doing business overseas while his father was vice president. Last month, the Trumps won approval in Scotland to build 500 homes.By Eric Lipton, Steve Eder and Ben Protess","https://www.nytimes.com/2019/10/11/us/politics/donald-trump-jr-eric-trump-business.html","Those Foreign Business Ties? The Trump Sons Have Plenty Too","null","Eric Lipton","And since Mr. Kushner entered the White House, his family has courted state-connected investors in China and the Middle East — both regions that were in Mr. Kushner’s government portfolio — to bail out the firm’s headquarters at 666 Fifth Avenue in Manhattan.","Oct. 11, 2019, 7:33 p.m. ET"
"1570838846-2344","https://www.nytimes.com/section/politics","ImageAlexandria Ocasio-Cortez and the Political Cost of HairWhy are we so obsessed?By Vanessa Friedman","https://www.nytimes.com/2019/10/11/style/alexandria-ocasio-cortez-hair-cost.html","Alexandria Ocasio-Cortez and the Political Cost of Hair","Why are we so obsessed?","Vanessa Friedman","This has only become more true in the age of Instagram, and during a White House administration where hair has played an outsize symbolic role, from the glossy, blow-dried locks of pretty much all the women in the Trump orbit (the first lady, Tiffany Trump, Vanessa Trump, Kimberly Guilfoyle, Hope Hicks — and Ivanka before the bob) to the orange-hued and complicated comb-over worn by the president himself.","Oct. 11, 2019"
"1570838868-2539","https://www.nytimes.com/section/politics","ImageBotched Medical Procedures May Have Led to Death of U.S. SoldierStaff Sgt. Alex Conrad, 26, died from wounds he received during a militant attack on a small outpost in Somalia.By Thomas Gibbons-Neff","https://www.nytimes.com/2019/10/11/world/africa/soldier-death-somalia.html","Botched Medical Procedures May Have Led to Death of U.S. Soldier","Staff Sgt. Alex Conrad, 26, died from wounds he received during a militant attack on a small outpost in Somalia.","Thomas Gibbons-Neff","“The attempted procedure under the conditions that existed on June 8, 2018, was extraordinary in itself,” the report says. An addendum to the investigation stated that the Special Operations Command that oversees operations in Africa, and subsequent units, had already moved to review medical training related to the procedure.","Oct. 11, 2019, 2:26 p.m. ET"
"1570838848-2372","https://www.nytimes.com/section/politics","ImageThe Democrats Worth Staying Up Past Bedtime ForFor the way-too-young-to-vote crowd, 2020 events are still a draw.By Reid J. Epstein","https://www.nytimes.com/2019/10/11/us/politics/2020-candidates-children.html","The Democrats Worth Staying Up Past Bedtime For","For the way-too-young-to-vote crowd, 2020 events are still a draw.","Reid J. Epstein","Burgundy Johnson, a child psychologist, kept her 5-month-old son, Archer, up past his 8 o’clock bedtime. She occupied Archer with toys.","Oct. 11, 2019"
"1570838846-2329","https://www.nytimes.com/section/politics","ImageAlexandria Ocasio-Cortez and the Political Cost of HairWhy are we so obsessed?By Vanessa Friedman","https://www.nytimes.com/2019/10/11/style/alexandria-ocasio-cortez-hair-cost.html","Alexandria Ocasio-Cortez and the Political Cost of Hair","Why are we so obsessed?","Vanessa Friedman","This week, the Washington Times published a story saying that Representative Alexandria Ocasio-Cortez had spent $80 on a haircut and $180 on color at a Washington, D.C. salon, a styling choice the newspaper presented as hypocritical, given she “regularly rails against the rich and complains about the cost of living inside the Beltway.”","Oct. 11, 2019"
"1570838841-2297","https://www.nytimes.com/section/politics","ImageWhy Populist Democrats Have Gained the Upper Hand in the 2020 RaceAs next week’s debate looms, polls and donor contributions suggest a party seeking candidates who will push the boundaries, while moderates argue they can beat President Trump.By Alexander Burns","https://www.nytimes.com/2019/10/11/us/politics/2020-democrats-primary-polls.html","Why Populist Democrats Have Gained the Upper Hand in the 2020 Race","null","Alexander Burns","The race is far from over: All three of the top candidates — Ms. Warren, Mr. Biden and Mr. Sanders — have a path to victory, and there is still time for longer-shot candidates to make a real run at the nomination. The CNN/New York Times debate in Ohio on Tuesday is likely to test Ms. Warren’s status as an emerging front-runner, subjecting her to new criticism from her fellow Democrats on matters ranging from health care policy to trade and the role of the government in overseeing the economy. Above all, she may need to allay lingering reservations about her appeal to swing voters in the general election.","null"
"1570838862-2510","https://www.nytimes.com/section/politics","Image2020 Presidential Debate Schedule Announced for General ElectionThe presidential debates will be held in Indiana, Michigan and Tennessee, and a vice-presidential debate will be held in Utah.By Shane Goldmacher","https://www.nytimes.com/2019/10/11/us/politics/when-are-the-2020-presidential-debates.html","2020 Presidential Debate Schedule Announced for General Election","The presidential debates will be held in Indiana, Michigan and Tennessee, and a vice-presidential debate will be held in Utah.","Shane Goldmacher","In 2016, the first debate between Mr. Trump and Mrs. Clinton was seen by 84 million live television viewers, the biggest audience since television debates started in 1960.","Oct. 11, 2019"
"1570838848-2369","https://www.nytimes.com/section/politics","ImageThe Democrats Worth Staying Up Past Bedtime ForFor the way-too-young-to-vote crowd, 2020 events are still a draw.By Reid J. Epstein","https://www.nytimes.com/2019/10/11/us/politics/2020-candidates-children.html","The Democrats Worth Staying Up Past Bedtime For","For the way-too-young-to-vote crowd, 2020 events are still a draw.","Reid J. Epstein","“Nowadays, it’s impossible for them not to be exposed to the craziness in the White House,” Ms. Borglum said.","Oct. 11, 2019"
"1570838874-2603","https://www.nytimes.com/section/politics","ImageA Spice Company Spent $92,000 on Pro-Impeachment Facebook Ads in a WeekA Wisconsin-based purveyor of pepper, paprika and poppy seeds spent more on impeachment-related Facebook ads than any entity besides President Trump.By Jacey Fortin","https://www.nytimes.com/2019/10/11/business/penzeys-spices-impeach-ads.html","A Spice Company Spent $92,000 on Pro-Impeachment Facebook Ads in a Week","A Wisconsin-based purveyor of pepper, paprika and poppy seeds spent more on impeachment-related Facebook ads than any entity besides President Trump.","Jacey Fortin","In November, the company used Facebook to encourage people to vote in the midterm elections. “Don’t let history lump you in with the white hoods and robes crowd,” Mr. Penzey said in a Nov. 2 post. “History has its eyes on all of us, and history remembers.”","Oct. 11, 2019"
