web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,date,content
1571004814-672,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Is Hospitalized, Raising Questions About His CandidacyThe Vermont senator had two stents inserted in an artery after experiencing chest discomfort at an event. His campaign canceled his events and said he would be resting for several days.By Sydney Ember and Jonathan MartinPRINT EDITIONHeart Trouble Pulls Sanders From the Trail|October 3, 2019, Page A1",https://www.nytimes.com/2019/10/02/us/politics/bernie-sanders-health.html?searchResultPosition=8,"Bernie Sanders Is Hospitalized, Raising Questions About His Candidacy",The Vermont senator had two stents inserted in an artery after experiencing chest discomfort at an event. His campaign canceled his events and said he would be resting for several days.,,"Published Oct. 2, 2019","Mr. Sanders’s campaign Wednesday said he began experiencing chest pain during a campaign event on Tuesday night in Las Vegas, where he had traveled for a series of appearances. He had visited an outdoor memorial dedicated to victims of the city’s 2017 mass shooting and had hosted a grass-roots fund-raiser at the Shiraz restaurant."
1571004816-696,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Will Participate in Next Debate, His Campaign SaysThe Vermont senator’s wife said he is in good spirits and should be able to return home by the end of this coming weekend.By Sydney EmberPRINT EDITIONSanders’s Campaign Says He Will Be Ready for Democrats’ Next Debate|October 4, 2019, Page A17",https://www.nytimes.com/2019/10/03/us/politics/bernie-sanders-debate-heart.html?searchResultPosition=7,"Bernie Sanders Will Participate in Next Debate, His Campaign Says",The Vermont senator’s wife said he is in good spirits and should be able to return home by the end of this coming weekend.,,"Oct. 3, 2019","On Wednesday, Mr. Sanders’s campaign said he experienced “some chest discomfort” during an event on Tuesday evening; a medical evaluation found blockage in one artery, and two stents were inserted. He has canceled a two-day college tour this week in California, and his aides have not said when he would return to the campaign trail."
1571004767-145,https://www.nytimes.com/search?query=bernie+sanders,"Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.By Shane GoldmacherPRINT EDITIONSanders Posts Biggest Quarter, Adding $25 Million |October 2, 2019, Page A19",https://www.nytimes.com/2019/10/01/us/politics/democrats-q3-fundraising-numbers.html?searchResultPosition=28,Sanders Posts Biggest Money Haul of Quarter. Will Warren Top Him?,"In the last three months, Bernie Sanders raised $25.3 million. Pete Buttigieg raised $19.1 million and Kamala Harris $11.6 million, at a time when donations signal viability.",,"Published Oct. 1, 2019","The expectations game is perhaps most fraught for Mr. Biden, whose efforts to fashion himself as the clear front-runner mean that any slippage from the top of the ranks represents a risk."
1571004797-477,https://www.nytimes.com/search?query=bernie+sanders,"Should People Profit From Housing? Bernie Sanders Says Yes, and NoA plan for national rent control and for reining in speculators, but also for building wealth through homeownership.By Emily BadgerPRINT EDITIONProposal Puts Limits on Rent Increases|September 19, 2019, Page A18",https://www.nytimes.com/2019/09/19/upshot/Bernie-Sanders-housing-plan.html?searchResultPosition=15,"Should People Profit From Housing? Bernie Sanders Says Yes, and No","A plan for national rent control and for reining in speculators, but also for building wealth through homeownership.",,"Published Sept. 19, 2019","“In some ideal universe, people would buy homes (or rental properties) that appreciated slightly faster than inflation, allowing them to build wealth, but without housing costs rising too fast to pressure renters, deter new homeowners, or create excess capital gains,” Ms. Schuetz wrote in an email. “In that context, both rent control and flipping taxes make sense. The problem is, with any semblance of a private real estate market, land and housing values don’t behave that way.”"
1571004777-230,https://www.nytimes.com/search?query=bernie+sanders,This Is the Strongest Argument Against Medicare for AllA deep-blue state’s failure to enact a single-payer system shows why a national version is unlikely to succeed.By Peter Suderman,https://www.nytimes.com/2019/10/09/opinion/bernie-sanders-single-payer.html?searchResultPosition=24,This Is the Strongest Argument Against Medicare for All,A deep-blue state’s failure to enact a single-payer system shows why a national version is unlikely to succeed.,Peter Suderman,null,
1571004779-265,https://www.nytimes.com/search?query=bernie+sanders,"Warren and Sanders, and Their Messages of Change, Dominate the Money RaceElizabeth Warren raised nearly as much money as Bernie Sanders over the past three months. They have both shunned wealthy donors, yet they are way ahead of everyone else.By Thomas KaplanPRINT EDITIONWarren Says Donors Gave $24.6 Million In Quarter|October 5, 2019, Page A10",https://www.nytimes.com/2019/10/04/us/politics/elizabeth-warren-fundraising.html?searchResultPosition=23,"Warren and Sanders, and Their Messages of Change, Dominate the Money Race","Elizabeth Warren raised nearly as much money as Bernie Sanders over the past three months. They have both shunned wealthy donors, yet they are way ahead of everyone else.",,"Oct. 4, 2019","Collecting small contributions from a vast group of donors comes with a huge long-term advantage: Those donors can keep giving again and again as the campaign goes on. That is not the case for wealthy donors writing $2,800 checks to candidates — the maximum an individual can give to a campaign for the primary race."
1571004804-556,https://www.nytimes.com/search?query=bernie+sanders,"Bernie Sanders Calls for Eliminating Americans’ Medical DebtOn top of his “Medicare for all” proposal, Mr. Sanders’s new plan would wipe out an estimated $81 billion in existing medical debt and ignore such debt in credit scores.By Margot Sanger-Katz and Sydney EmberPRINT EDITIONSanders Proposal Calls for the Elimination of Medical Debt|September 22, 2019, Page A19",https://www.nytimes.com/2019/09/21/us/politics/bernie-medical-debt-healthcare.html?searchResultPosition=12,Bernie Sanders Calls for Eliminating Americans’ Medical Debt,"On top of his “Medicare for all” proposal, Mr. Sanders’s new plan would wipe out an estimated $81 billion in existing medical debt and ignore such debt in credit scores.",,"Sept. 21, 2019","While eliminating every American’s medical debt would probably not come cheap, Mr. Sanders’s plan could wind up costing far less than the total amount of debt he is seeking to cancel. Craig Antico, a founder of the charity RIP Medical Debt, which buys and forgives medical debt, estimated that the market price for $81 billion in debt could be as low as $500 million. Most past-due medical debt never gets paid, which is why bill collectors are often willing to sell the debts for pennies on the dollar."
1571004779-255,https://www.nytimes.com/search?query=bernie+sanders,"Warren and Sanders, and Their Messages of Change, Dominate the Money RaceElizabeth Warren raised nearly as much money as Bernie Sanders over the past three months. They have both shunned wealthy donors, yet they are way ahead of everyone else.By Thomas KaplanPRINT EDITIONWarren Says Donors Gave $24.6 Million In Quarter|October 5, 2019, Page A10",https://www.nytimes.com/2019/10/04/us/politics/elizabeth-warren-fundraising.html?searchResultPosition=23,"Warren and Sanders, and Their Messages of Change, Dominate the Money Race","Elizabeth Warren raised nearly as much money as Bernie Sanders over the past three months. They have both shunned wealthy donors, yet they are way ahead of everyone else.",,"Oct. 4, 2019","Ms. Warren and Mr. Sanders, whose campaign announced raising $25.3 million in the third quarter, both brought in more money than they had in the previous quarter, while money totals were down for two of their top competitors, former Vice President Joseph R. Biden Jr. and Mayor Pete Buttigieg of South Bend, Ind."
1571004794-429,https://www.nytimes.com/search?query=bernie+sanders,"‘E for Effort’: Can Bernie Sanders Pass the South Carolina Test in 2020?The state, where black voters dominate the Democratic electorate, delivered a huge setback to Mr. Sanders in early 2016. He knows things need to be different this time.By Sydney Ember and Shane GoldmacherPRINT EDITION‘E for Effort’ as Sanders Looks to Pass the South Carolina Test in 2020|September 19, 2019, Page A18",https://www.nytimes.com/2019/09/18/us/politics/bernie-sanders-south-carolina.html?searchResultPosition=16,‘E for Effort’: Can Bernie Sanders Pass the South Carolina Test in 2020?,"The state, where black voters dominate the Democratic electorate, delivered a huge setback to Mr. Sanders in early 2016. He knows things need to be different this time.",,"Sept. 18, 2019","“I’m here to ask for your help, to help me win the Democratic primary here in South Carolina,” he said. “With your help, we can do that. We do that, we’re going to win the nomination.”"
1571004775-225,https://www.nytimes.com/search?query=bernie+sanders,"Sanders Proposes Corporate Tax to Address Pay Gap at Big CompaniesMr. Sanders’s plan would penalize some of the country’s largest companies if they did not narrow the gap between what they pay their top executives and what they pay their workers.By Matt StevensPRINT EDITIONNew Sanders Tax Proposal Targets Corporate Pay Gap|October 1, 2019, Page A15",https://www.nytimes.com/2019/09/30/us/politics/bernie-sanders-tax-proposal.html?searchResultPosition=25,Sanders Proposes Corporate Tax to Address Pay Gap at Big Companies,Mr. Sanders’s plan would penalize some of the country’s largest companies if they did not narrow the gap between what they pay their top executives and what they pay their workers.,,"Published Sept. 30, 2019","The tax plans the two candidates have proposed would need to be passed by Congress to become law, an unlikely scenario if Republicans retain control of the Senate."
