web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content,
"1575050444-65427","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=50","Jesse Watters: Obama administration most 'corrupt' since Nixon","https://www.foxnews.com/politics/jesse-watters-obama-administration-most-corrupt-since-nixon","Jesse Watters: Obama administration most 'corrupt' since Nixon","Jesse Watters: Obama administration most 'corrupt' since Nixon","","March 25","Watters accused Brennan of trying to hold onto his job and preserve Obama’s legacy by helping former Secretary of State Hillary Clinton get elected to the White House.","null"
"1575050798-66032","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=9","Colorado's 'Barack Obama Highway' bill could face rocky road to passage","https://www.foxnews.com/politics/colorados-barack-obama-highway-bill-could-face-rocky-road-to-passage","Colorado's 'Barack Obama Highway' bill could face rocky road to passage","Colorado's 'Barack Obama Highway' bill could face rocky road to passage","","April 20, 2018","The measure passed a House panel by a 12-1 vote Thursday, but could eventually face opposition in the Republican-controlled Senate -- where lawmakers have railed against former president over Medicaid expansion, ObamaCare and climate change.","null"
"1575050636-65818","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=26","Trump blames Obama administration for bad White House air conditioning","https://www.foxnews.com/politics/trump-blames-obama-administration-white-house-air-conditioning","Trump blames Obama administration for bad White House air conditioning","Trump blames Obama administration for bad White House air conditioning","","July 27","The Associated Press contributed to this report.","null"
"1575050499-65537","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=44","Biden faces protestors at NH campaign event over Obama-era deportations","https://www.foxnews.com/politics/biden-faces-protestors-at-nh-campaign-event-over-obama-era-deportations","Biden faces protestors at NH campaign event over Obama-era deportations","Biden faces protestors at NH campaign event over Obama-era deportations","","July 12","While the Obama administration – with Biden as vice president – is praised by many Democrats for implementing the Deferred Action for Childhood Arrivals program in 2014, it’s criticized by many immigration advocates for the increase in deportations.","null"
"1575050782-66013","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=11","Michelle Obama calls Barack the 'good parent,' slams Trump supporters for going 'fun' route","https://www.foxnews.com/politics/michelle-obama-calls-barack-the-good-parent-slams-trump-supporters-for-going-fun-route","Michelle Obama calls Barack the 'good parent,' slams Trump supporters for going 'fun' route","Michelle Obama calls Barack the 'good parent,' slams Trump supporters for going 'fun' route","","April 6, 2018","""Literally why should a former First Lady trash talk in such a way and get attention for it?"" one Twitter user asked.","null"
"1575050835-66096","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=4","Rep. Ilhan Omar slams Barack Obama's message of 'hope and change' as a 'mirage'","https://www.foxnews.com/politics/rep-ilhan-omar-slams-barack-obamas-message-of-hope-and-change-as-a-mirage","Rep. Ilhan Omar slams Barack Obama's message of 'hope and change' as a 'mirage'","Rep. Ilhan Omar slams Barack Obama's message of 'hope and change' as a 'mirage'","","March 8","The House resolution, following a week of Democratic infighting over the language, was approved on a 407-23 vote. The measure originally was drafted in response to Omar, a freshman Democrat from Minnesota, suggesting last week that Israel supporters want U.S. lawmakers to pledge “allegiance” to the Jewish state – which was widely condemned as echoing the age-old “dual loyalties” smear against Jewish politicians.","null"
"1575050517-65584","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=42","Obama warns Dem freshmen on cost of their proposals","https://www.foxnews.com/politics/obama-warns-dem-freshmen-on-cost-of-their-proposals","Obama warns Dem freshmen on cost of their proposals","Obama warns Dem freshmen on cost of their proposals","","March 26","MCCONNEL TO PUT GREEN NEW DEAL TO VOTE, FORCING DEMOCRATS TO GO ON RECORD","null"
"1575050767-65975","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=13","Obama gets political again, launches initiative to fight gerrymandering","https://www.foxnews.com/politics/obama-gets-political-again-launches-initiative-to-fight-gerrymandering","Obama gets political again, launches initiative to fight gerrymandering","Obama gets political again, launches initiative to fight gerrymandering","","August 27","Partisan gerrymandering was a hot topic in the spring, when the Supreme Court declined to weigh in on the issue, determining in a ruling in two cases that the judiciary should not get involved because it is a political issue best left to lawmakers.","null"
"1575050865-66136","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=0","Illinois celebrates first official 'Barack Obama Day'","https://www.foxnews.com/politics/illinois-celebrates-first-official-barack-obama-day","Illinois celebrates first official 'Barack Obama Day'","Illinois celebrates first official 'Barack Obama Day'","","August 4, 2018","""It's incredibly proud for Illinois that the president came from Illinois. I think it's awesome, and I think we should celebrate it,"" Gov. Bruce Rauner said in signing the measure into law, according to TheHill. ""I don't think it should be a formal holiday with paid, forced time off, but I think it should be a day of acknowledgment and celebration.""","null"
"1575050731-65910","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=18","Ex-President Barack Obama shows up in Chicago for jury duty","https://www.foxnews.com/politics/ex-president-barack-obama-shows-up-in-chicago-for-jury-duty","Ex-President Barack Obama shows up in Chicago for jury duty","Ex-President Barack Obama shows up in Chicago for jury duty","","November 8, 2017","The 44th president’s motorcade — considerably shorter than the one he had when he lived in the White House — left his home in the Kenwood neighborhood on the city’s South Side and arrived at the Richard J. Daley Center shortly after 10 a.m.","null"
"1575050470-65455","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=47","Obama worries that progressives risk creating ‘circular firing squad’","https://www.foxnews.com/politics/obama-warns-democrats-against-creating-circular-firing-squad","Obama worries that progressives risk creating ‘circular firing squad’","Obama worries that progressives risk creating ‘circular firing squad’","","April 6","“The way we structure democracy requires you to take into account people who don’t agree with you,” he said at an Obama Foundation town hall event in Berlin, according to The New York Post. “And that by definition means you’re not going to get 100 percent of what you want.”","null"
"1575050865-66130","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=0","Illinois celebrates first official 'Barack Obama Day'","https://www.foxnews.com/politics/illinois-celebrates-first-official-barack-obama-day","Illinois celebrates first official 'Barack Obama Day'","Illinois celebrates first official 'Barack Obama Day'","Robert Gearty","August 4, 2018","","null"
"1575050723-65905","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=19","Ex-Obama campaign staffer mounts second primary challenge to Rep. Carolyn Maloney","https://www.foxnews.com/politics/suraj-patel-carolyn-maloney-primary-2020-house-races-democrat","Ex-Obama campaign staffer mounts second primary challenge to Rep. Carolyn Maloney","Ex-Obama campaign staffer mounts second primary challenge to Rep. Carolyn Maloney","","September 18","""Simply holding a job doesn't entitle you to keep it,"" Patel says in the ad. ""You've got to deliver.""","null"
"1575050489-65523","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=45","Recalling MLK and RFK deaths, Biden asks campaign crowd, What if Obama 'had been assassinated' in 2008?","https://www.foxnews.com/politics/biden-targets-trump-jabs-at-2020-rivals-over-medicare-for-all","Recalling MLK and RFK deaths, Biden asks campaign crowd, What if Obama 'had been assassinated' in 2008?","Recalling MLK and RFK deaths, Biden asks campaign crowd, What if Obama 'had been assassinated' in 2008?","","August 23","“One of the reasons I’m here is I want to see if he actually has any kind of spark or vigor,” she said.","null"
"1575050547-65648","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=39","Both sides make closing arguments in trial of ex-Obama White House lawyer Greg Craig","https://www.foxnews.com/politics/greg-craig-obama-trial-closing-arguments-ukraine","Both sides make closing arguments in trial of ex-Obama White House lawyer Greg Craig","Both sides make closing arguments in trial of ex-Obama White House lawyer Greg Craig","","September 3","Craig said the report identified significant flaws with the handling of Tymoshenko’s case. That conclusion went against the interests of the Ukrainian government, which clearly wanted the trial to be depicted as fair in order to counter international criticism of the proceedings.","null"
"1575050857-66123","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=1","Barack Obama still believes Biden would be 'an excellent president' amid inappropriate touching allegations: report","https://www.foxnews.com/politics/barack-obama-still-believes-biden-would-be-an-excellent-president-amid-inappropriate-touching-allegations-report","Barack Obama still believes Biden would be 'an excellent president' amid inappropriate touching allegations: report","Barack Obama still believes Biden would be 'an excellent president' amid inappropriate touching allegations: report","","April 5","The report comes as Biden prepares to make his first public appearance since a number of women came forward this week accusing him of inappropriate touching.","null"
"1575050444-65426","https://www.foxnews.com/search-results/search?q=barack%20obama&ss=fn&section.path=fnc/politics&type=story&start=50","Jesse Watters: Obama administration most 'corrupt' since Nixon","https://www.foxnews.com/politics/jesse-watters-obama-administration-most-corrupt-since-nixon","Jesse Watters: Obama administration most 'corrupt' since Nixon","Jesse Watters: Obama administration most 'corrupt' since Nixon","","March 25","WATCH FOX NEWS' LIVE COVERAGE","null"
