web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content,
"1575050222-65210","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=12","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","https://www.foxnews.com/politics/from-cocaine-mitch-to-grim-reaper-mcconnell-nicknames-become-political-weapons","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","","May 17","This is a far cry from how former Senate Majority Leader Trent Lott, R-Miss., used to describe the role. Lott characterized the job as “herding cats.” At least that had a warm and fuzzy connotation.","null"
"1575050051-64878","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=33","GOP leaders decry Kavanaugh attacks as McConnell says 'this is not normal political behavior'","https://www.foxnews.com/politics/brett-kavanaugh-mitch-mcconnell-lindsey-graham-impeachment-calls","GOP leaders decry Kavanaugh attacks as McConnell says 'this is not normal political behavior'","GOP leaders decry Kavanaugh attacks as McConnell says 'this is not normal political behavior'","","September 16","Senate Republican leaders on Monday unloaded on Democrats over their revived efforts to push college-era allegations of sexual misconduct against Supreme Court Associate Justice Brett Kavanaugh, with Senate Majority Leader Mitch McConnell accusing them of engaging in “not normal political behavior.”","null"
"1575049968-64757","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=43","Ocasio-Cortez demands McConnell stop 'giving bogus excuses' and pass gun background check bill","https://www.foxnews.com/politics/ocasio-cortez-demands-mcconnell-stop-giving-bogus-excuses-and-pass-gun-background-check-bill","Ocasio-Cortez demands McConnell stop 'giving bogus excuses' and pass gun background check bill","Ocasio-Cortez demands McConnell stop 'giving bogus excuses' and pass gun background check bill","","August 4","CLICK HERE TO GET THE FOX NEWS APP","null"
"1575050043-64874","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=34","Sen. McConnell’s reelection campaign is selling ‘Cocaine Mitch’ t-shirts","https://www.foxnews.com/politics/mitch-mcconnells-campaign-selling-cocaine-mitch-t-shirts","Sen. McConnell’s reelection campaign is selling ‘Cocaine Mitch’ t-shirts","Sen. McConnell’s reelection campaign is selling ‘Cocaine Mitch’ t-shirts","","May 8","CLICK HERE TO GET THE FOX NEWS APP","null"
"1575049936-64694","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=47","Elaine Chao tells protesters to 'leave alone' husband Mitch McConnell when confronted on immigration","https://www.foxnews.com/politics/elaine-chao-tells-protesters-to-leave-alone-husband-mitch-mcconnell-when-confronted-on-immigration","Elaine Chao tells protesters to 'leave alone' husband Mitch McConnell when confronted on immigration","Elaine Chao tells protesters to 'leave alone' husband Mitch McConnell when confronted on immigration","","June 26, 2018","Along with the video, Roberto tweeted “We confronted @SenateMajLdr and @SecElaineChao with @ProPublica audio of children separated from their families at the border while leaving a @Georgetown event. We must #AbolishICE & #AbolishCBP! #FreedomforImmigrants.”","null"
"1575050119-65010","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=25","Mitch McConnell makes history as longest serving Senate Republican leader","https://www.foxnews.com/politics/mitch-mcconnell-makes-history-as-longest-serving-senate-republican-leader","Mitch McConnell makes history as longest serving Senate Republican leader","Mitch McConnell makes history as longest serving Senate Republican leader","","June 12, 2018","Eleven years, five months and 10 days into his tenure as Senate Republican leader, Sen. Mitch McConnell has now had the party’s top spot longer than anyone.","null"
"1575050222-65206","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=12","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","https://www.foxnews.com/politics/from-cocaine-mitch-to-grim-reaper-mcconnell-nicknames-become-political-weapons","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","From ‘Cocaine Mitch’ to ‘Grim Reaper,’ McConnell nicknames become political weapons","","May 17","“Grim Reaper” was a moderately successful heavy metal band from three decades ago. Their album covers depicted a cloaked visage of Death mounted on a horse. Death clutched a bloody scythe in his hand, two illuminated eyes shining from beneath a cloak. For the record (or, cassette tape, as it were), Grim Reaper put out three albums in the 1980s: “See You in Hell” in 1983. “Fear No Evil” in 1985 and “Rock You to Hell.” VH1 ranked the title track “See You In Hell” as the 38th worst metal song of all-time.","null"
"1575050291-65368","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=4","Reporter's Notebook: What Mitch McConnell said and did not say about guns","https://www.foxnews.com/politics/mcconnell-guns-what-he-didnt-say-reporters-notebook","Reporter's Notebook: What Mitch McConnell said and did not say about guns","Reporter's Notebook: What Mitch McConnell said and did not say about guns","","August 13","CLICK HERE TO GET THE FOX NEWS APP","null"
"1575049951-64735","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=45","McConnell condemns 'modern-day McCarthyism,' 'feckless' Obama policies, after pundits call him 'Russian asset'","https://www.foxnews.com/politics/mcconnell-modern-day-mccarthyisim-feckless-obama-policies-washington-post-russian-asset","McConnell condemns 'modern-day McCarthyism,' 'feckless' Obama policies, after pundits call him 'Russian asset'","McConnell condemns 'modern-day McCarthyism,' 'feckless' Obama policies, after pundits call him 'Russian asset'","","July 29","Fox News' Brian Flood contributed to this report.","null"
"1575050267-65298","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=7","Mitch McConnell fractures shoulder after fall in Kentucky home, spokesman says","https://www.foxnews.com/politics/mitch-mcconnell-fractures-shoulder-after-fall-in-kentucky-home","Mitch McConnell fractures shoulder after fall in Kentucky home, spokesman says","Mitch McConnell fractures shoulder after fall in Kentucky home, spokesman says","Louis Casiano","August 4","","null"
"1575050130-65032","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=23","Alexandria Ocasio-Cortez rips Mitch McConnell for Green New Deal vote: 'He doesn't want to save our planet'","https://www.foxnews.com/politics/rep-alexandria-ocasio-cortez-mitch-green-new-deal","Alexandria Ocasio-Cortez rips Mitch McConnell for Green New Deal vote: 'He doesn't want to save our planet'","Alexandria Ocasio-Cortez rips Mitch McConnell for Green New Deal vote: 'He doesn't want to save our planet'","Anna Hopkins","March 26","","null"
"1575050172-65115","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=18","Dems divided on Green New Deal after Mitch McConnell ramps up pressure","https://www.foxnews.com/politics/dems-remain-divided-on-green-new-deal-after-mitch-mcconnell-ramps-up-pressure","Dems divided on Green New Deal after Mitch McConnell ramps up pressure","Dems divided on Green New Deal after Mitch McConnell ramps up pressure","","February 14","RUSH LIMBAUGH CHEERS McCONNEL 'TRYING TO KILL' GREEN NEW DEAL","null"
"1575049959-64738","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=44","McConnell says he'll bring up 'freestanding' bill to address humanitarian crisis at border: 'What's the objection?'","https://www.foxnews.com/politics/mitch-mcconnell-border-crisis-bill-fox-friends","McConnell says he'll bring up 'freestanding' bill to address humanitarian crisis at border: 'What's the objection?'","McConnell says he'll bring up 'freestanding' bill to address humanitarian crisis at border: 'What's the objection?'","","June 17","In response, he said he will bring up a ""freestanding"" bill next week to commit roughly $5 billion to address the humanitarian part of the crisis.","null"
"1575050182-65125","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=17","Mitch McConnell cancels Senate's traditional August recess","https://www.foxnews.com/politics/mitch-mcconnell-cancels-senates-traditional-august-recess","Mitch McConnell cancels Senate's traditional August recess","Mitch McConnell cancels Senate's traditional August recess","Judson Berger","June 5, 2018","","null"
"1575050291-65362","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=4","Reporter's Notebook: What Mitch McConnell said and did not say about guns","https://www.foxnews.com/politics/mcconnell-guns-what-he-didnt-say-reporters-notebook","Reporter's Notebook: What Mitch McConnell said and did not say about guns","Reporter's Notebook: What Mitch McConnell said and did not say about guns","","August 13","That’s why Reid and McConnell forged their devil’s bargain. Both sides played defense. Various gun proposals could record 51 ""yea"" votes in the Senate, but none could secure 60 yeas to overcome a filibuster. So, Reid and McConnell decided to set up a vote sequence to kill all proposals. That would entail subjecting each amendment to a 60-vote requirement for adoption.","null"
"1575050309-65391","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=2","Mitch McConnell recovering from shoulder surgery in Louisville","https://www.foxnews.com/politics/mitch-mcconnell-recovering-from-shoulder-surgery-in-louisville","Mitch McConnell recovering from shoulder surgery in Louisville","Mitch McConnell recovering from shoulder surgery in Louisville","","August 17","PELOSI USES MSNBC HOST'S DERISIVE MONIKER FOR DESCRIBING MITCH MCCONNELL","null"
"1575050068-64913","https://www.foxnews.com/search-results/search?q=mitch%20mcconnell&ss=fn&section.path=fnc/politics&type=story&start=31","Diners confront Mitch McConnell at restaurant, get told to ‘leave him alone’ by others","https://www.foxnews.com/politics/diners-confront-mitch-mcconnell-at-restaurant-get-told-to-leave-him-alone-by-others","Diners confront Mitch McConnell at restaurant, get told to ‘leave him alone’ by others","Diners confront Mitch McConnell at restaurant, get told to ‘leave him alone’ by others","Adam Shaw","October 20, 2018","","null"
