web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content,
"1575049584-64357","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=18","Joe Biden builds massive lead among black voters","https://www.foxnews.com/politics/joe-biden-massive-black-voters","Joe Biden builds massive lead among black voters","Joe Biden builds massive lead among black voters","","May 21","JOE BIDEN UP BY DOUBLE DIGITS IN LATEST FOX NEWS 2020 POLL","null"
"1575049520-64276","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=25","Carly Fiorina: Accusations against Joe Biden 'diminish' the 'real abuse'","https://www.foxnews.com/politics/carly-fiorina-joe-biden-accusations-diminish-real-abuse","Carly Fiorina: Accusations against Joe Biden 'diminish' the 'real abuse'","Carly Fiorina: Accusations against Joe Biden 'diminish' the 'real abuse'","","April 30","“I'm sorry, relitigating Anita Hill, that was litigated. Clarence Thomas is a Supreme Court justice. Brett Kavanaugh was litigated and he's a Supreme Court justice. Putting someone's shoulders in a work environment -- honestly, it happens all the time. Things that may make women uncomfortable doesn't make a man bad. It maybe makes them thoughtless or clueless or careless but not a bad man,” Fiorina said.","null"
"1575049458-64192","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=32","Joe Biden says video games may play role in gun violence","https://www.foxnews.com/politics/joe-biden-video-games-gun-violence-shoot-somebody-blow-brains-out-el-paso-dayton-ohio","Joe Biden says video games may play role in gun violence","Joe Biden says video games may play role in gun violence","","August 6","“We must stop the glorification of violence in our society, and this includes the gruesome and grisly video games that are now commonplace,” Trump said. “It is too easy today for troubled youth to surround themselves with a culture that celebrates violence. We must stop or substantially reduce this, and it has to begin immediately.”","null"
"1575049592-64384","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=17","Joe Biden says there's 'zero rationale' for GOP to call on son Hunter to testify in impeachment hearings","https://www.foxnews.com/politics/joe-biden-hunter-impeachment-hearings-testify-republicans","Joe Biden says there's 'zero rationale' for GOP to call on son Hunter to testify in impeachment hearings","Joe Biden says there's 'zero rationale' for GOP to call on son Hunter to testify in impeachment hearings","","November 11","Former Vice President Joe Biden declared Monday there was ""zero rationale"" for Republican lawmakers to have his son Hunter testify before Congress as part of the ongoing impeachment inquiry.","null"
"1575049282-63923","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=50","MSNBC's Scarborough defends Joe Biden, cites FDR in wake of attacks for working with segregationist senators","https://www.foxnews.com/politics/scarborough-cites-fdr-to-stand-up-for-biden-following-segregation-comments","MSNBC's Scarborough defends Joe Biden, cites FDR in wake of attacks for working with segregationist senators","MSNBC's Scarborough defends Joe Biden, cites FDR in wake of attacks for working with segregationist senators","","June 20","“Cory should apologize,” Biden said in response on Wednesday. “He knows better. Not a racist bone in my body. I've been involved in civil rights my whole career. Period. Period. Period.”","null"
"1575049503-64235","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=27","Why the media are convinced Joe Biden will implode","https://www.foxnews.com/politics/why-the-media-are-convinced-joe-biden-will-implode","Why the media are convinced Joe Biden will implode","Why the media are convinced Joe Biden will implode","","April 26","What's more, Biden's campaign style — speak at rallies, rack up union endorsements — seems hopelessly old-fashioned when we measure popularity by Instagram followers. News outlets are predicting he'll have trouble getting in the online fundraising game, leaving him reliant on big donors, which used to be standard practice.","null"
"1575049712-64560","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=6","Joe Biden officially launches 2020 presidential bid","https://www.foxnews.com/politics/biden-officially-launches-2020-presidential-bid","Joe Biden officially launches 2020 presidential bid","Joe Biden officially launches 2020 presidential bid","","April 25","The former Delaware senator has for weeks been rallying potential donors in an effort to gain momentum, noting that Sanders and former Rep. Beto O'Rourke of Texas managed to raise $6 million within 24 hours of launching their candidacy.","null"
"1575049300-63951","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=48","Sean Spicer: Joe Biden a 'flip-flopping gaffe machine' benefitting largely from Obama ties","https://www.foxnews.com/politics/sean-spicer-joe-biden-gaffes-obama-ties","Sean Spicer: Joe Biden a 'flip-flopping gaffe machine' benefitting largely from Obama ties","Sean Spicer: Joe Biden a 'flip-flopping gaffe machine' benefitting largely from Obama ties","","June 21","“Apologize for what?” Biden told reporters Wednesday night when asked about the criticism over his remarks. “Not a racist bone in my body. I've been involved in civil rights my whole career. Period. Period. Period.”","null"
"1575049467-64194","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=31","Trump unloads on Biden: ‘Joe is not playing with a full deck’","https://www.foxnews.com/politics/trump-says-hed-be-thrilled-if-biden-is-the-nominee-joe-is-not-playing-with-a-full-deck","Trump unloads on Biden: ‘Joe is not playing with a full deck’","Trump unloads on Biden: ‘Joe is not playing with a full deck’","","August 9","President Trump on Friday unloaded into Democratic 2020 frontrunner Joe Biden, saying he would be ""thrilled"" if the former vice president was his opponent next year and mocking him for his most recent gaffes on the campaign trail.","null"
"1575049520-64270","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=25","Carly Fiorina: Accusations against Joe Biden 'diminish' the 'real abuse'","https://www.foxnews.com/politics/carly-fiorina-joe-biden-accusations-diminish-real-abuse","Carly Fiorina: Accusations against Joe Biden 'diminish' the 'real abuse'","Carly Fiorina: Accusations against Joe Biden 'diminish' the 'real abuse'","","April 30","“Let's take it outside of politics for just one moment. There is real abuse that goes on. Matt Lauer, other people in this town, Harvey Weinstein, other people in Tinseltown, the gymnastics coach, there is real assault and real abuse. This kind of thing diminishes all of that,” Fiorina, a Republican, said on “The Story with Martha MacCallum.”","null"
"1575049764-64668","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=0","Joe Biden accuses Elizabeth Warren of 'elitism'","https://www.foxnews.com/politics/joe-biden-accuses-elizabeth-warren-of-elitism-and-being-condescending-to-democrats-who-have-a-different-point-of-view","Joe Biden accuses Elizabeth Warren of 'elitism'","Joe Biden accuses Elizabeth Warren of 'elitism'","","November 6","The Associated Press contributed to this report.","null"
"1575049448-64177","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=33","Lara Trump: Timing of Joe Biden accusations seems 'very convenient'","https://www.foxnews.com/politics/lara-trump-the-timing-of-the-biden-accusations-seem-convenient","Lara Trump: Timing of Joe Biden accusations seems 'very convenient'","Lara Trump: Timing of Joe Biden accusations seems 'very convenient'","","April 5","“We can always count on the president for a little comic relief and a little humor. I think he's having fun with it,” Trump said.","null"
"1575049575-64335","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=19","Joe Biden slammed by editor of democratic socialist magazine: 'A Biden victory is not preordained'","https://www.foxnews.com/politics/editor-at-socialist-magazine-attack-biden-in-order-to-beat-trump-in-2020","Joe Biden slammed by editor of democratic socialist magazine: 'A Biden victory is not preordained'","Joe Biden slammed by editor of democratic socialist magazine: 'A Biden victory is not preordained'","","June 6","Democrats should continue attacking former Vice President Joe Biden in hopes that the party will adopt more progressive stances needed to beat President Trump in 2020, the founding editor of a democratic socialist magazine argued.","null"
"1575049467-64193","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=31","Trump unloads on Biden: ‘Joe is not playing with a full deck’","https://www.foxnews.com/politics/trump-says-hed-be-thrilled-if-biden-is-the-nominee-joe-is-not-playing-with-a-full-deck","Trump unloads on Biden: ‘Joe is not playing with a full deck’","Trump unloads on Biden: ‘Joe is not playing with a full deck’","Adam Shaw","August 9","","null"
"1575049645-64493","https://www.foxnews.com/search-results/search?q=joe%20biden&ss=fn&section.path=fnc/politics&type=story&start=11","Graham says he loves Joe Biden 'as a person,' but Hunter Biden's Burisma work 'doesn’t pass the smell test'","https://www.foxnews.com/politics/graham-says-he-loves-joe-biden-as-a-person-but-hunter-bidens-burisma-work-doesnt-pass-the-smell-test","Graham says he loves Joe Biden 'as a person,' but Hunter Biden's Burisma work 'doesn’t pass the smell test'","Graham says he loves Joe Biden 'as a person,' but Hunter Biden's Burisma work 'doesn’t pass the smell test'","","4 days ago","Fox News' Andrew O'Reilly and Charles Creitz contributed to this report.","null"
